fold,swap_type,donor_species_id,donor_group_id,count
3,cross_class,01,01::003790676075,2
3,cross_class,01,01::003791186075,5
3,cross_class,01,01::003791276075,4
3,cross_class,01,01::003791306075,1
3,cross_class,01,01::003791876075,2
3,cross_class,01,01::003796956085,2
3,cross_class,01,01::003799126094,1
3,cross_class,01,01::003800786102,1
3,cross_class,01,01::003800986102,1
3,cross_class,01,01::003801156101,2
3,cross_class,01,01::003802526103,1
3,cross_class,01,01::003803956104,2
3,cross_class,01,01::003804976105,1
3,cross_class,01,01::003805076105,1
3,cross_class,01,01::003805526105,3
3,cross_class,01,01::003805946105,3
3,cross_class,01,01::003807016110,1
3,cross_class,01,01::003807056110,1
3,cross_class,01,01::003811586116,4
3,cross_class,01,01::003812936120,2
3,cross_class,01,01::003813676123,4
3,cross_class,01,01::003814016124,2
3,cross_class,01,01::003814096124,1
3,cross_class,01,01::003814716124,2
3,cross_class,01,01::003814796124,1
3,cross_class,01,01::003814846124,1
3,cross_class,01,01::003814936124,4
3,cross_class,01,01::003814986124,8
3,cross_class,01,01::003815216124,2
3,cross_class,01,01::003816906126,2
3,cross_class,01,01::003817406126,3
3,cross_class,01,01::003817416126,1
3,cross_class,01,01::003817426126,3
3,cross_class,01,01::003819896127,1
3,cross_class,01,01::003821456134,4
3,cross_class,01,01::003825726156,1
3,cross_class,01,01::003826196156,1
3,cross_class,01,01::003826696156,3
3,cross_class,01,01::003826836157,1
3,cross_class,01,01::003832576168,2
3,cross_class,01,01::003832826168,1
3,cross_class,01,01::003838066180,3
3,cross_class,01,01::003838076180,1
3,cross_class,01,01::003838426180,2
3,cross_class,01,01::003839036184,1
3,cross_class,01,01::003840716187,2
3,cross_class,01,01::003841226187,1
3,cross_class,01,01::003841306187,1
3,cross_class,01,01::003841526187,3
3,cross_class,01,01::003843356191,2
3,cross_class,01,01::003843596191,3
3,cross_class,01,01::003843726191,1
3,cross_class,01,01::003846396198,1
3,cross_class,01,01::003849076201,1
3,cross_class,01,01::003849146201,2
3,cross_class,01,01::003850096208,2
3,cross_class,01,01::003856286225,1
3,cross_class,01,01::003860816228,1
3,cross_class,01,01::003864306234,3
3,cross_class,01,01::003868136240,1
3,cross_class,01,01::003868226240,1
3,cross_class,01,01::003868846240,2
3,cross_class,01,01::003878566276,3
3,cross_class,01,01::003878696276,2
3,cross_class,01,01::003881836285,3
3,cross_class,01,01::003882876287,4
3,cross_class,01,01::003883316287,1
3,cross_class,01,01::003889146300,1
3,cross_class,01,01::003892176306,1
3,cross_class,01,01::003892496306,3
3,cross_class,01,01::003895156309,1
3,cross_class,01,01::003907046336,2
3,cross_class,01,01::003908866342,2
3,cross_class,01,01::003909746343,5
3,cross_class,01,01::003909786343,1
3,cross_class,01,01::003910006343,1
3,cross_class,01,01::003910296343,3
3,cross_class,01,01::003910386343,2
3,cross_class,01,01::003910396343,1
3,cross_class,01,01::003910816343,1
3,cross_class,01,01::003911146343,1
3,cross_class,01,01::003911176343,1
3,cross_class,01,01::003911206343,2
3,cross_class,01,01::003915986353,3
3,cross_class,01,01::003915996353,1
3,cross_class,01,01::003916136353,2
3,cross_class,01,01::003921666366,2
3,cross_class,01,01::003929586388,2
3,cross_class,01,01::003931836398,3
3,cross_class,01,01::003933186402,1
3,cross_class,01,01::003933456402,2
3,cross_class,01,01::003934246405,1
3,cross_class,01,01::003935156408,1
3,cross_class,01,01::003935196408,4
3,cross_class,01,01::003935286408,6
3,cross_class,01,01::003935296408,2
3,cross_class,01,01::003935326408,3
3,cross_class,01,01::003935436408,1
3,cross_class,01,01::003935486408,1
3,cross_class,01,01::003935596408,1
3,cross_class,01,01::003935776408,3
3,cross_class,01,01::003937266412,1
3,cross_class,01,01::003937806411,1
3,cross_class,01,01::003939816416,4
3,cross_class,01,01::003939876416,4
3,cross_class,01,01::003939916416,1
3,cross_class,01,01::003939946416,1
3,cross_class,01,01::003940016416,1
3,cross_class,01,01::003940336416,1
3,cross_class,01,01::003940346416,1
3,cross_class,01,01::003941886420,1
3,cross_class,01,01::003942116420,2
3,cross_class,01,01::003943576429,1
3,cross_class,01,01::003943636429,1
3,cross_class,01,01::003943696429,1
3,cross_class,01,01::003943776429,2
3,cross_class,01,01::003943806429,2
3,cross_class,01,01::003943846429,1
3,cross_class,01,01::003943896429,1
3,cross_class,01,01::003944036429,1
3,cross_class,01,01::003944126429,1
3,cross_class,01,01::003949546445,2
3,cross_class,01,01::003955736462,1
3,cross_class,01,01::003955756462,4
3,cross_class,01,01::003955766462,1
3,cross_class,01,01::003958286470,2
3,cross_class,01,01::003958406470,2
3,cross_class,01,01::003962056475,5
3,cross_class,01,01::003962076475,1
3,cross_class,01,01::003962166475,1
3,cross_class,01,01::003962246475,1
3,cross_class,01,01::003968056494,1
3,cross_class,01,01::004078986695,2
3,cross_class,01,01::004079006695,3
3,cross_class,01,01::004079996696,2
3,cross_class,01,01::004085696713,1
3,cross_class,01,01::004085866713,1
3,cross_class,01,01::004085946713,1
3,cross_class,01,01::004086216713,2
3,cross_class,01,01::004086236713,2
3,cross_class,01,01::004086346713,3
3,cross_class,01,01::004089536717,2
3,cross_class,01,01::004093116723,2
3,cross_class,01,01::004093306722,2
3,cross_class,01,01::004093866722,5
3,cross_class,01,01::004094816724,1
3,cross_class,01,01::004094916724,1
3,cross_class,01,01::004094946724,1
3,cross_class,01,01::004094966724,2
3,cross_class,01,01::004095006724,6
3,cross_class,01,01::004095106724,1
3,cross_class,01,01::004096006724,2
3,cross_class,01,01::004096816724,1
3,cross_class,01,01::004096846724,1
3,cross_class,01,01::004099076725,2
3,cross_class,01,01::004099146725,3
3,cross_class,01,01::004099166725,1
3,cross_class,01,01::004099306726,1
3,cross_class,01,01::004099376726,1
3,cross_class,01,01::004099396726,2
3,cross_class,01,01::004099416725,1
3,cross_class,01,01::004099446726,2
3,cross_class,01,01::004099766725,1
3,cross_class,01,01::004100066726,2
3,cross_class,01,01::004100366726,3
3,cross_class,01,01::004100456725,1
3,cross_class,01,01::004100836726,2
3,cross_class,01,01::004100976725,1
3,cross_class,01,01::004101106726,2
3,cross_class,01,01::004101196725,5
3,cross_class,01,01::004102176728,4
3,cross_class,01,01::004105516731,2
3,cross_class,01,01::004105606731,1
3,cross_class,01,01::004106016731,2
3,cross_class,01,01::004106216731,4
3,cross_class,01,01::004115926748,1
3,cross_class,01,01::004116136748,3
3,cross_class,01,01::004116236748,7
3,cross_class,01,01::004116426748,2
3,cross_class,01,01::004117026748,1
3,cross_class,01,01::004117036748,1
3,cross_class,01,01::004120146751,1
3,cross_class,01,01::004120166751,1
3,cross_class,01,01::004121626751,1
3,cross_class,01,01::004125966756,2
3,cross_class,01,01::004126126756,4
3,cross_class,01,01::004126446756,1
3,cross_class,01,01::004126716756,3
3,cross_class,01,01::004127356756,2
3,cross_class,01,01::004131956766,1
3,cross_class,01,01::004132006766,2
3,cross_class,01,01::004132046766,1
3,cross_class,01,01::004133536771,5
3,cross_class,01,01::004133706771,9
3,cross_class,01,01::004133756772,1
3,cross_class,01,01::004133766771,5
3,cross_class,01,01::004133876771,6
3,cross_class,01,01::004133886771,3
3,cross_class,01,01::004133936771,3
3,cross_class,01,01::004134016771,2
3,cross_class,01,01::004134376772,2
3,cross_class,01,01::004135696774,7
3,cross_class,01,01::004135716774,4
3,cross_class,01,01::004135976774,2
3,cross_class,01,01::004136286774,3
3,cross_class,01,01::004137146776,2
3,cross_class,01,01::004138246778,2
3,cross_class,01,01::004138276778,4
3,cross_class,01,01::004138546778,1
3,cross_class,01,01::004138606778,1
3,cross_class,01,01::004147586796,4
3,cross_class,01,01::004147646796,1
3,cross_class,01,01::004156396808,1
3,cross_class,01,01::004156866808,1
3,cross_class,01,01::004156946808,3
3,cross_class,01,01::004160866811,1
3,cross_class,01,01::004161176811,2
3,cross_class,01,01::004165126815,1
3,cross_class,01,01::004172986828,2
3,cross_class,01,01::004173216828,3
3,cross_class,01,01::004175596832,1
3,cross_class,01,01::004176246832,2
3,cross_class,01,01::004176546832,1
3,cross_class,01,01::004176796832,4
3,cross_class,01,01::004179826835,2
3,cross_class,01,01::004185526842,2
3,cross_class,01,01::004185716842,2
3,cross_class,01,01::004185756842,1
3,cross_class,01,01::004186006842,3
3,cross_class,01,01::004186036842,1
3,cross_class,01,01::004188786845,2
3,cross_class,01,01::004188816845,2
3,cross_class,01,01::004188926845,1
3,cross_class,01,01::004192696854,1
3,cross_class,01,01::004193066854,3
3,cross_class,01,01::004194656858,1
3,cross_class,01,01::004195616859,1
3,cross_class,01,01::004195826859,2
3,cross_class,01,01::004196006859,1
3,cross_class,01,01::004196586862,1
3,cross_class,01,01::004196746862,2
3,cross_class,01,01::004204786877,1
3,cross_class,01,01::004210976888,1
3,cross_class,01,01::004214506890,1
3,cross_class,01,01::004220196901,2
3,cross_class,01,01::004222786906,1
3,cross_class,01,01::004227936913,1
3,cross_class,01,01::004230986916,2
3,cross_class,01,01::004235566929,1
3,cross_class,01,01::004236466931,1
3,cross_class,01,01::004244646944,3
3,cross_class,01,01::004244656944,1
3,cross_class,01,01::004247136949,1
3,cross_class,01,01::004247156949,2
3,cross_class,01,01::004247456949,1
3,cross_class,01,01::004260156960,2
3,cross_class,01,01::004260346960,2
3,cross_class,01,01::004260646960,3
3,cross_class,01,01::004260946960,6
3,cross_class,01,01::004261196960,2
3,cross_class,01,01::004265026967,1
3,cross_class,01,01::004273376975,2
3,cross_class,01,01::004276096976,1
3,cross_class,01,01::004276246976,2
3,cross_class,01,01::004276976978,1
3,cross_class,01,01::004280356983,1
3,cross_class,01,01::004282606990,2
3,cross_class,01,01::004286237003,2
3,cross_class,01,01::004286367003,1
3,cross_class,01,01::004286377003,1
3,cross_class,01,01::004286397003,2
3,cross_class,01,01::004286487003,1
3,cross_class,01,01::004286577004,2
3,cross_class,01,01::004286607003,2
3,cross_class,01,01::004286887004,4
3,cross_class,01,01::004287057003,1
3,cross_class,01,01::004292637007,1
3,cross_class,01,01::004295787022,6
3,cross_class,01,01::004296357022,3
3,cross_class,01,01::004300147030,2
3,cross_class,01,01::004300287031,1
3,cross_class,01,01::004300517030,2
3,cross_class,01,01::004300537030,2
3,cross_class,01,01::004305587033,1
3,cross_class,01,01::004309877035,1
3,cross_class,01,01::004313347037,1
3,cross_class,01,01::004313577038,5
3,cross_class,01,01::004313707038,3
3,cross_class,01,01::004314567038,1
3,cross_class,01,01::004328997042,1
3,cross_class,01,01::004329757042,4
3,cross_class,01,01::004332757046,1
3,cross_class,01,01::004332897046,1
3,cross_class,01,01::004333867049,1
3,cross_class,01,01::004334087049,2
3,cross_class,01,01::004342647065,2
3,cross_class,01,01::004347797077,1
3,cross_class,01,01::004348217078,6
3,cross_class,01,01::004348947078,3
3,cross_class,01,01::004349157078,4
3,cross_class,01,01::004355187091,1
3,cross_class,01,01::004358727102,2
3,cross_class,01,01::004360917106,1
3,cross_class,01,01::004361777106,1
3,cross_class,01,01::004368327107,2
3,cross_class,01,01::004370847107,1
3,cross_class,01,01::004372057107,6
3,cross_class,01,01::004372337107,1
3,cross_class,01,01::004375717108,2
3,cross_class,01,01::004379957113,4
3,cross_class,01,01::004380107113,1
3,cross_class,01,01::004380457113,1
3,cross_class,01,01::004382227116,2
3,cross_class,01,01::004399687131,1
3,cross_class,01,01::004402717136,3
3,cross_class,01,01::004409747148,1
3,cross_class,01,01::004410147148,1
3,cross_class,01,01::004410207148,1
3,cross_class,01,01::004413847149,1
3,cross_class,01,01::004413887149,1
3,cross_class,01,01::004414407149,1
3,cross_class,01,01::004419187161,1
3,cross_class,01,01::004421627170,1
3,cross_class,01,01::004424777181,2
3,cross_class,01,01::004426337184,1
3,cross_class,01,01::004426387184,1
3,cross_class,01,01::004428587188,1
3,cross_class,01,01::004428687188,2
3,cross_class,01,01::004429187188,3
3,cross_class,01,01::004429477189,1
3,cross_class,01,01::004429487188,2
3,cross_class,01,01::004429907190,2
3,cross_class,01,01::004432127191,1
3,cross_class,01,01::004436407192,1
3,cross_class,01,01::004439847195,1
3,cross_class,01,01::004455317220,4
3,cross_class,01,01::004457917223,1
3,cross_class,01,01::004460927244,1
3,cross_class,01,01::004461357244,2
3,cross_class,01,01::004461657245,3
3,cross_class,01,01::004461707244,11
3,cross_class,01,01::004461827244,7
3,cross_class,01,01::004461897244,7
3,cross_class,01,01::004461947244,1
3,cross_class,01,01::004461967244,1
3,cross_class,01,01::004465067252,2
3,cross_class,01,01::004465247252,1
3,cross_class,01,01::004465317252,1
3,cross_class,01,01::004465437252,1
3,cross_class,01,01::004474387254,1
3,cross_class,01,01::004474607255,3
3,cross_class,01,01::004474617255,1
3,cross_class,01,01::004474787255,1
3,cross_class,01,01::004475027254,1
3,cross_class,01,01::004475097254,2
3,cross_class,01,01::004475337254,1
3,cross_class,01,01::004477007256,1
3,cross_class,01,01::004480657258,1
3,cross_class,01,01::004496527272,3
3,cross_class,01,01::004497247273,1
3,cross_class,01,01::004497457273,1
3,cross_class,01,01::004497517273,3
3,cross_class,01,01::004497727273,1
3,cross_class,01,01::004497737273,5
3,cross_class,01,01::004500047280,3
3,cross_class,01,01::004502227285,1
3,cross_class,01,01::004502717286,2
3,cross_class,01,01::004502777286,1
3,cross_class,01,01::004502957286,1
3,cross_class,01,01::004503207286,2
3,cross_class,01,01::004503557286,3
3,cross_class,01,01::004506097288,1
3,cross_class,01,01::004516337319,2
3,cross_class,01,01::004520987324,1
3,cross_class,01,01::004521227324,1
3,cross_class,01,01::004521297324,3
3,cross_class,01,01::004521357324,5
3,cross_class,01,01::004521457324,8
3,cross_class,01,01::004521467324,1
3,cross_class,01,01::004521597324,3
3,cross_class,01,01::004521617324,2
3,cross_class,01,01::004521737324,3
3,cross_class,01,01::004521787324,4
3,cross_class,01,01::004527107339,1
3,cross_class,01,01::004539697360,1
3,cross_class,01,01::004540067360,1
3,cross_class,01,01::004540097360,3
3,cross_class,01,01::004540197360,2
3,cross_class,01,01::004543547366,1
3,cross_class,01,01::004543587366,1
3,cross_class,01,01::004543807366,3
3,cross_class,01,01::004543847367,3
3,cross_class,01,01::004543997366,2
3,cross_class,01,01::004544027366,6
3,cross_class,01,01::004544287366,1
3,cross_class,01,01::004544387366,1
3,cross_class,01,01::004544407366,1
3,cross_class,01,01::004548397375,1
3,cross_class,01,01::004548967375,1
3,cross_class,01,01::004550567377,1
3,cross_class,01,01::004551007377,1
3,cross_class,01,01::004559087385,4
3,cross_class,01,01::004568127401,1
3,cross_class,01,01::004568297401,4
3,cross_class,01,01::004568537401,2
3,cross_class,01,01::004568607401,1
3,cross_class,01,01::004571627407,4
3,cross_class,01,01::004571857407,1
3,cross_class,01,01::004573557411,2
3,cross_class,01,01::004577627417,1
3,cross_class,01,01::004577937417,1
3,cross_class,01,01::004585847430,3
3,cross_class,01,01::004588527436,1
3,cross_class,01,01::004592767449,1
3,cross_class,01,01::004594677451,2
3,cross_class,01,01::004595347451,2
3,cross_class,01,01::004598067455,1
3,cross_class,01,01::004598327455,5
3,cross_class,01,01::004598817455,1
3,cross_class,01,01::004599077455,2
3,cross_class,01,01::004599137455,3
3,cross_class,01,01::004599267455,3
3,cross_class,01,01::004599327455,1
3,cross_class,01,01::004599497455,1
3,cross_class,01,01::004599867455,5
3,cross_class,01,01::004600307455,2
3,cross_class,01,01::004653753557,1
3,cross_class,01,01::004656253558,1
3,cross_class,01,01::004657983558,2
3,cross_class,01,01::004746313559,2
3,cross_class,01,01::357683553401,1
3,cross_class,01,01::379083607501,1
3,cross_class,01,01::394214642001,1
3,cross_class,01,01::416078681101,1
3,cross_class,01,01::422726691301,4
3,cross_class,01,01::454043736001,1
3,cross_class,01,01::460110745501,1
3,cross_class,02,02::000007479596,2
3,cross_class,02,02::000013130001,8
3,cross_class,02,02::000013250001,9
3,cross_class,02,02::000013740001,9
3,cross_class,02,02::000013920001,13
3,cross_class,02,02::000018929596,5
3,cross_class,02,02::000019520001,4
3,cross_class,02,02::000026170001,4
3,cross_class,02,02::000026570001,2
3,cross_class,02,02::000026760001,43
3,cross_class,02,02::000026830001,8
3,cross_class,02,02::000027330001,1
3,cross_class,02,02::000027380001,4
3,cross_class,02,02::000027430001,3
3,cross_class,02,02::000027440001,10
3,cross_class,02,02::000028739596,1
3,cross_class,02,02::000030589596,14
3,cross_class,02,02::000033839596,4
3,cross_class,02,02::000033960001,8
3,cross_class,02,02::000034000001,2
3,cross_class,02,02::000034029596,5
3,cross_class,02,02::000034530001,2
3,cross_class,02,02::000037299596,11
3,cross_class,02,02::000040989596,2
3,cross_class,02,02::000043299596,6
3,cross_class,02,02::000044319596,11
3,cross_class,02,02::000046909596,10
3,cross_class,02,02::000055059596,5
3,cross_class,02,02::000055239596,6
3,cross_class,02,02::000059489596,8
3,cross_class,02,02::000061619596,5
3,cross_class,02,02::000063679596,9
3,cross_class,02,02::000066819596,18
3,cross_class,02,02::000069109596,2
3,cross_class,02,02::000590959702,4
3,cross_class,02,02::002664000102,5
3,cross_class,02,02::003381005211,1
3,cross_class,02,02::003381015211,1
3,cross_class,02,02::003384345218,2
3,cross_class,02,02::003388395223,3
3,cross_class,02,02::003388955223,3
3,cross_class,02,02::003388975223,4
3,cross_class,02,02::003397925232,2
3,cross_class,02,02::003398865232,2
3,cross_class,02,02::003399505232,3
3,cross_class,02,02::003399855232,9
3,cross_class,02,02::003399865232,17
3,cross_class,02,02::003405245240,1
3,cross_class,02,02::003405335240,5
3,cross_class,02,02::003430785291,1
3,cross_class,02,02::003430835291,1
3,cross_class,02,02::003431035291,2
3,cross_class,02,02::003431075291,7
3,cross_class,02,02::003432105292,2
3,cross_class,02,02::003432285292,2
3,cross_class,02,02::003444875304,3
3,cross_class,02,02::003447195305,1
3,cross_class,02,02::003447245305,1
3,cross_class,02,02::003447555305,1
3,cross_class,02,02::003447945305,3
3,cross_class,02,02::003459005316,4
3,cross_class,02,02::003461895325,1
3,cross_class,02,02::003461925325,2
3,cross_class,02,02::003461935325,18
3,cross_class,02,02::003461975325,2
3,cross_class,02,02::003462015325,3
3,cross_class,02,02::003462315325,1
3,cross_class,02,02::003462395325,1
3,cross_class,02,02::003462485325,4
3,cross_class,02,02::003470375337,3
3,cross_class,02,02::003470675337,2
3,cross_class,02,02::003472145339,1
3,cross_class,02,02::003474095342,6
3,cross_class,02,02::003474185342,1
3,cross_class,02,02::003477065346,6
3,cross_class,02,02::003483755358,12
3,cross_class,02,02::003486225364,4
3,cross_class,02,02::003487015364,5
3,cross_class,02,02::003494775372,5
3,cross_class,02,02::003494805372,2
3,cross_class,02,02::003495355372,5
3,cross_class,02,02::003495395372,3
3,cross_class,02,02::003495555372,4
3,cross_class,02,02::003495765372,1
3,cross_class,02,02::003505355383,3
3,cross_class,02,02::003505555383,4
3,cross_class,02,02::003508705390,7
3,cross_class,02,02::003516615415,3
3,cross_class,02,02::003517545415,2
3,cross_class,02,02::003524135417,1
3,cross_class,02,02::003524355417,8
3,cross_class,02,02::003526665419,8
3,cross_class,02,02::003526715419,3
3,cross_class,02,02::003537155434,1
3,cross_class,02,02::003537435434,2
3,cross_class,02,02::003542545448,1
3,cross_class,02,02::003542965448,12
3,cross_class,02,02::003549735470,1
3,cross_class,02,02::003561125496,8
3,cross_class,02,02::003568095517,3
3,cross_class,02,02::003568265517,2
3,cross_class,02,02::003568295517,2
3,cross_class,02,02::003576865534,12
3,cross_class,02,02::003576905534,5
3,cross_class,02,02::003577435534,3
3,cross_class,02,02::003577645534,1
3,cross_class,02,02::003581755544,2
3,cross_class,02,02::003582215544,1
3,cross_class,02,02::003582265544,2
3,cross_class,02,02::003586415569,2
3,cross_class,02,02::003586655569,1
3,cross_class,02,02::003586835569,3
3,cross_class,02,02::003604995610,1
3,cross_class,02,02::003609025618,3
3,cross_class,02,02::003617665632,4
3,cross_class,02,02::003617675632,3
3,cross_class,02,02::003617835632,9
3,cross_class,02,02::003617875631,2
3,cross_class,02,02::003617895632,3
3,cross_class,02,02::003618005632,3
3,cross_class,02,02::003620695639,3
3,cross_class,02,02::003641905707,2
3,cross_class,02,02::003642235707,2
3,cross_class,02,02::003642265707,2
3,cross_class,02,02::003651355728,1
3,cross_class,02,02::003651395728,1
3,cross_class,02,02::003651475728,3
3,cross_class,02,02::003651735728,2
3,cross_class,02,02::003651855728,1
3,cross_class,02,02::003651875728,1
3,cross_class,02,02::003672815773,4
3,cross_class,02,02::003672875773,1
3,cross_class,02,02::003673715773,3
3,cross_class,02,02::003674155773,3
3,cross_class,02,02::003674495773,3
3,cross_class,02,02::003675045773,1
3,cross_class,02,02::003675125773,2
3,cross_class,02,02::003681545782,3
3,cross_class,02,02::003685885790,1
3,cross_class,02,02::003685945790,2
3,cross_class,02,02::003686215790,2
3,cross_class,02,02::003705485838,9
3,cross_class,02,02::003705515838,4
3,cross_class,02,02::003705565838,4
3,cross_class,02,02::003705815838,1
3,cross_class,02,02::003706045838,3
3,cross_class,02,02::003708245845,4
3,cross_class,02,02::003708865845,7
3,cross_class,02,02::003713365850,1
3,cross_class,02,02::003714675855,3
3,cross_class,02,02::003714975855,2
3,cross_class,02,02::003715495857,4
3,cross_class,02,02::003722085870,3
3,cross_class,02,02::003722275870,7
3,cross_class,02,02::003722895870,3
3,cross_class,02,02::003722925870,2
3,cross_class,02,02::003725175873,4
3,cross_class,02,02::003725385873,7
3,cross_class,02,02::003725485873,3
3,cross_class,02,02::003732085882,2
3,cross_class,02,02::003732375882,1
3,cross_class,02,02::003739245908,4
3,cross_class,02,02::003739305908,1
3,cross_class,02,02::003739375908,3
3,cross_class,02,02::003739415908,1
3,cross_class,02,02::003755315976,14
3,cross_class,02,02::003755405976,1
3,cross_class,02,02::003756005976,4
3,cross_class,02,02::003756035976,1
3,cross_class,02,02::003756295976,7
3,cross_class,02,02::003756325976,1
3,cross_class,02,02::003756695977,2
3,cross_class,02,02::003764655997,1
3,cross_class,02,02::003771946012,2
3,cross_class,02,02::003772556012,1
3,cross_class,02,02::003775716025,5
3,cross_class,02,02::003775926025,1
3,cross_class,02,02::003776506025,4
3,cross_class,02,02::003784356052,1
3,cross_class,02,02::003784416052,1
3,cross_class,02,02::003784986052,2
3,cross_class,02,02::003785056052,3
3,cross_class,02,02::003788956066,8
3,cross_class,02,02::003788976066,4
3,cross_class,02,02::003789426070,2
3,cross_class,02,02::003790726075,10
3,cross_class,02,02::003790766075,6
3,cross_class,02,02::003790776075,1
3,cross_class,02,02::003790876075,4
3,cross_class,02,02::003796546085,2
3,cross_class,02,02::003805496105,5
3,cross_class,02,02::003805876105,2
3,cross_class,02,02::003819406128,4
3,cross_class,02,02::003819496128,3
3,cross_class,02,02::003819606128,2
3,cross_class,02,02::003826666157,1
3,cross_class,02,02::003839226184,1
3,cross_class,02,02::003839266184,2
3,cross_class,02,02::003839336184,5
3,cross_class,02,02::003845016197,4
3,cross_class,02,02::003845316197,2
3,cross_class,02,02::003845946197,1
3,cross_class,02,02::003878776276,2
3,cross_class,02,02::003894716309,2
3,cross_class,02,02::003905486331,4
3,cross_class,02,02::003905506331,3
3,cross_class,02,02::003917566356,3
3,cross_class,02,02::003919466360,2
3,cross_class,02,02::003921596366,5
3,cross_class,02,02::003925606379,1
3,cross_class,02,02::003926116379,2
3,cross_class,02,02::003926406379,1
3,cross_class,02,02::003929446388,3
3,cross_class,02,02::003929756388,2
3,cross_class,02,02::003929826388,4
3,cross_class,02,02::003961516475,3
3,cross_class,02,02::003966196489,6
3,cross_class,02,02::003968816494,3
3,cross_class,02,02::004093036722,9
3,cross_class,02,02::004093226723,2
3,cross_class,02,02::004093366722,2
3,cross_class,02,02::004094856723,2
3,cross_class,02,02::004110576741,1
3,cross_class,02,02::004116956748,1
3,cross_class,02,02::004117276748,1
3,cross_class,02,02::004146436796,3
3,cross_class,02,02::004146686796,3
3,cross_class,02,02::004147346798,9
3,cross_class,02,02::004147886796,2
3,cross_class,02,02::004148036796,1
3,cross_class,02,02::004148076798,1
3,cross_class,02,02::004148116796,6
3,cross_class,02,02::004148576796,2
3,cross_class,02,02::004155006805,3
3,cross_class,02,02::004160126811,6
3,cross_class,02,02::004160186811,1
3,cross_class,02,02::004160346812,1
3,cross_class,02,02::004161216811,2
3,cross_class,02,02::004161286811,4
3,cross_class,02,02::004165076815,2
3,cross_class,02,02::004179866835,2
3,cross_class,02,02::004199186865,2
3,cross_class,02,02::004199526865,1
3,cross_class,02,02::004199566865,2
3,cross_class,02,02::004200276866,4
3,cross_class,02,02::004200916866,3
3,cross_class,02,02::004200996866,1
3,cross_class,02,02::004201066866,3
3,cross_class,02,02::004210736888,2
3,cross_class,02,02::004211126888,10
3,cross_class,02,02::004211536888,6
3,cross_class,02,02::004214196890,4
3,cross_class,02,02::004216676893,1
3,cross_class,02,02::004223076906,1
3,cross_class,02,02::004227516914,1
3,cross_class,02,02::004232246918,4
3,cross_class,02,02::004264706967,6
3,cross_class,02,02::004264726967,3
3,cross_class,02,02::004264766967,2
3,cross_class,02,02::004269486972,1
3,cross_class,02,02::004272666975,6
3,cross_class,02,02::004273886975,6
3,cross_class,02,02::004275476976,3
3,cross_class,02,02::004275996976,2
3,cross_class,02,02::004286627004,5
3,cross_class,02,02::004288277004,1
3,cross_class,02,02::004300527031,3
3,cross_class,02,02::004339007060,4
3,cross_class,02,02::004342087064,3
3,cross_class,02,02::004347247078,4
3,cross_class,02,02::004348327078,1
3,cross_class,02,02::004354967091,2
3,cross_class,02,02::004355267091,5
3,cross_class,02,02::004355917094,3
3,cross_class,02,02::004360357105,6
3,cross_class,02,02::004383137117,3
3,cross_class,02,02::004388407119,3
3,cross_class,02,02::004409737147,1
3,cross_class,02,02::004413367149,5
3,cross_class,02,02::004413577149,6
3,cross_class,02,02::004413737149,2
3,cross_class,02,02::004413757149,8
3,cross_class,02,02::004413817149,10
3,cross_class,02,02::004413867149,2
3,cross_class,02,02::004413987149,1
3,cross_class,02,02::004414237149,1
3,cross_class,02,02::004414567149,4
3,cross_class,02,02::004414967150,1
3,cross_class,02,02::004427017186,3
3,cross_class,02,02::004427077186,13
3,cross_class,02,02::004427177186,1
3,cross_class,02,02::004427237186,1
3,cross_class,02,02::004427287186,2
3,cross_class,02,02::004427407186,6
3,cross_class,02,02::004427757186,2
3,cross_class,02,02::004430467189,3
3,cross_class,02,02::004432247191,7
3,cross_class,02,02::004432497191,1
3,cross_class,02,02::004432547191,7
3,cross_class,02,02::004432847191,4
3,cross_class,02,02::004433007191,5
3,cross_class,02,02::004433077191,2
3,cross_class,02,02::004433327191,10
3,cross_class,02,02::004438927194,3
3,cross_class,02,02::004439557195,3
3,cross_class,02,02::004439817195,2
3,cross_class,02,02::004442137196,2
3,cross_class,02,02::004461497245,2
3,cross_class,02,02::004461527245,1
3,cross_class,02,02::004490407262,2
3,cross_class,02,02::004501787285,3
3,cross_class,02,02::004502177285,1
3,cross_class,02,02::004502257285,4
3,cross_class,02,02::004502687286,2
3,cross_class,02,02::004503097286,3
3,cross_class,02,02::004519067323,1
3,cross_class,02,02::004519317323,1
3,cross_class,02,02::004524177333,7
3,cross_class,02,02::004526807339,2
3,cross_class,02,02::004526937339,2
3,cross_class,02,02::004540007360,4
3,cross_class,02,02::004543667366,1
3,cross_class,02,02::004547857374,7
3,cross_class,02,02::004547867374,4
3,cross_class,02,02::004557667383,2
3,cross_class,02,02::004561917388,1
3,cross_class,02,02::004563447390,1
3,cross_class,02,02::004563517390,1
3,cross_class,02,02::004574327412,2
3,cross_class,02,02::004574567412,2
3,cross_class,02,02::004583757425,2
3,cross_class,02,02::004583877425,1
3,cross_class,02,02::004592387447,1
3,cross_class,02,02::004592547447,3
3,cross_class,02,02::004599877454,4
3,cross_class,02,02::004653183557,2
3,cross_class,02,02::004653483557,3
3,cross_class,02,02::004661073561,2
3,cross_class,02,02::004661483561,2
