fold,recipient_image_path,recipient_species,recipient_group,donor_image_path,donor_species,donor_group,donor_mask_original_area_fraction,donor_foreground_pixels_after_resize,donor_foreground_pixels_outside_recipient_hard_mask,donor_foreground_fraction_of_full_composite,donor_foreground_fraction_of_donor_region,donor_foreground_fraction_alpha_weighted,donor_foreground_fraction_donor_region_alpha_weighted
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004237826932_11482.png,4,04::004237826932,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004156946808_09855.png,1,01::004156946808,0.11284161034381428,1619,442,0.030831473214285716,0.03475662499017064,0.031101925298571587,0.03506150841712952
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004237826932_17627.png,4,04::004237826932,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004272816975_22467.png,3,03::004272816975,0.14087439278278974,2467,873,0.04963329353573256,0.05644274907868365,0.0498674251139164,0.05670900270342827
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004237946932_11681.png,4,04::004237946932,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000026510001_02635.png,1,01::000026510001,0.13105947026486756,925,172,0.024280067758328628,0.02792207792207792,0.025364845991134644,0.02916957251727581
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004237946932_11697.png,4,04::004237946932,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000017790001_01600.png,1,01::000017790001,0.16390977443609023,1827,635,0.05643441166014931,0.06365276663993584,0.05747593566775322,0.06482750922441483
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004237946932_15763.png,4,04::004237946932,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003586905569_23858.png,1,01::003586905569,0.12467700258397933,1165,158,0.016799574694311536,0.019676214196762142,0.017532100901007652,0.020534172654151917
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004237946932_24314.png,4,04::004237946932,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003909746343_11178.png,1,01::003909746343,0.14493727598566308,1545,447,0.042197677711696406,0.04869281045751634,0.04232005774974823,0.04883402958512306
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004237986932_10677.png,4,04::004237986932,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003501445378_16294.png,1,01::003501445378,0.1269047619047619,881,325,0.04661503155479059,0.052436269764440144,0.046842120587825775,0.05269171670079231
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004237986932_13554.png,4,04::004237986932,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003550095470_25413.png,1,01::003550095470,0.13586507842906004,1436,341,0.03245764325147535,0.03782584581253466,0.03301412984728813,0.038474369794130325
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004237986932_19026.png,4,04::004237986932,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004133536771_16929.png,1,01::004133536771,0.122125,1855,484,0.03185048697025533,0.036705596845138785,0.032412655651569366,0.03735345974564552
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004237986932_19098.png,4,04::004237986932,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000160939598_07619.png,1,01::000160939598,0.1435353798126951,2948,850,0.04176493710691824,0.047088803944379816,0.042055968195199966,0.04741693660616875
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004237986932_20694.png,4,04::004237986932,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000081909598_06542.png,1,01::000081909598,0.13069767441860466,1328,332,0.03255859566539178,0.037194712077078196,0.033253952860832214,0.03798908367753029
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004237986932_20791.png,4,04::004237986932,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003641785707_14572.png,3,03::003641785707,0.1566840277777778,2095,664,0.04998494429388738,0.05636672325976231,0.05077354982495308,0.05725601315498352
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004237986932_21530.png,4,04::004237986932,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003903036328_25689.png,5,05::003903036328,0.14385735623599702,1262,286,0.03191608079455418,0.03704663212435233,0.03274622932076454,0.03801022842526436
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004237986932_23718.png,4,04::004237986932,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000033520001_03063.png,3,03::000033520001,0.12562354506152312,1451,433,0.03765217391304348,0.04243849848083897,0.03794361278414726,0.0427669882774353
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004238016932_11793.png,4,04::004238016932,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000017760001_01689.png,1,01::000017760001,0.15213675213675212,1665,636,0.058834412580943574,0.06543883115546867,0.05914949253201485,0.06578928232192993
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004238016932_21197.png,4,04::004238016932,D:\datasets\Fish4Knowledge\fish_image\fish_13\fish_000003939597_05072.png,13,13::000003939597,0.12704381948986265,1367,343,0.03185659886690814,0.035837425556368194,0.032714005559682846,0.03680197522044182
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004238016932_23925.png,4,04::004238016932,D:\datasets\Fish4Knowledge\fish_image\fish_07\fish_004269456972_15261.png,7,07::004269456972,0.10119394292370414,1125,353,0.031698994252873564,0.035631371757343294,0.03160020709037781,0.03552033007144928
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004238016932_25032.png,4,04::004238016932,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000168089598_07660.png,1,01::000168089598,0.10608695652173913,1188,194,0.017496392496392496,0.019675456389452332,0.018596962094306946,0.020913096144795418
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004240116936_11691.png,4,04::004240116936,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003631525663_22207.png,5,05::003631525663,0.15602836879432624,1054,321,0.04716426682339112,0.05358931552587646,0.04895059019327164,0.05561898276209831
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004240206936_18774.png,4,04::004240206936,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003500875378_20601.png,1,01::003500875378,0.13524379811804962,2173,669,0.04177072927072927,0.04687171582708611,0.04259878769516945,0.04780089855194092
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004240336936_09322.png,4,04::004240336936,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004414567149_10349.png,2,02::004414567149,0.10090542162103196,1334,493,0.037348484848484846,0.042783997222945416,0.03754335269331932,0.043007224798202515
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004240506937_12591.png,4,04::004240506937,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000045949596_04508.png,3,03::000045949596,0.13864522417153996,1228,281,0.03146696528555431,0.035883028987357936,0.03324859216809273,0.037914685904979706
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004240516937_09447.png,4,04::004240516937,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004093226723_12713.png,2,02::004093226723,0.12897447380206,1133,406,0.046136363636363635,0.05202460276781138,0.04706360027194023,0.053070176392793655
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004240716937_09321.png,4,04::004240716937,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003405335240_23037.png,2,02::003405335240,0.12408033406243786,1735,552,0.039316239316239315,0.043598451939025354,0.03974423184990883,0.044073060154914856
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241306938_11758.png,4,04::004241306938,D:\datasets\Fish4Knowledge\fish_image\fish_06\fish_004421547170_13841.png,6,06::004421547170,0.14151464897733554,1586,377,0.033796503809950695,0.038865979381443296,0.034749649465084076,0.03996209427714348
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241306938_13044.png,4,04::004241306938,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003800676101_16223.png,5,05::003800676101,0.13574332171893147,1752,732,0.05662128712871287,0.06342055103101715,0.05689581483602524,0.06372804194688797
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241306938_21716.png,4,04::004241306938,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003461225323_13636.png,5,05::003461225323,0.1175097862089732,1179,116,0.011637239165329053,0.0133302689037003,0.013061744160950184,0.01496201567351818
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241366938_16359.png,4,04::004241366938,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003525795417_27086.png,1,01::003525795417,0.17307692307692307,1444,685,0.0819377990430622,0.09094530005310675,0.082523413002491,0.09159529209136963
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241446938_18766.png,4,04::004241446938,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000000039598_05310.png,1,01::000000039598,0.13914027149321267,1498,613,0.056706753006475485,0.06275593775593775,0.057132769376039505,0.06322740018367767
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241526938_20228.png,4,04::004241526938,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004125966756_20464.png,1,01::004125966756,0.13346171802054155,1974,404,0.027423296225902796,0.031189685787076354,0.028247511014342308,0.032127100974321365
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241526938_20229.png,4,04::004241526938,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004133536771_18384.png,1,01::004133536771,0.12071086807928913,1838,258,0.016833039733803092,0.019046212904178354,0.01786074973642826,0.020209044218063354
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241526938_23294.png,4,04::004241526938,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000036969596_04269.png,3,03::000036969596,0.15281954887218044,2522,752,0.045697617890131256,0.05213894474103862,0.046270761638879776,0.052792876958847046
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241526938_27133.png,4,04::004241526938,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003495555372_26185.png,2,02::003495555372,0.13398692810457516,2762,883,0.04278100775193799,0.048264553156600165,0.043003927916288376,0.04851604625582695
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241536938_20986.png,4,04::004241536938,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004313707038_13702.png,1,01::004313707038,0.12696586114307634,4968,1203,0.030587337909992372,0.03508311461067366,0.03089170902967453,0.03543222323060036
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241546938_24961.png,4,04::004241546938,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004272446975_16995.png,3,03::004272446975,0.13272311212814644,2516,627,0.03335816131091722,0.03815957641044367,0.033848416060209274,0.03872039541602135
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241576938_09448.png,4,04::004241576938,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003480865354_21802.png,1,01::003480865354,0.14057093425605535,861,184,0.029860434923726063,0.03528960490985807,0.0312157291918993,0.03689131513237953
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241576938_26967.png,4,04::004241576938,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003940346416_16339.png,1,01::003940346416,0.13068181818181818,1227,282,0.030303030303030304,0.03539600853520773,0.031053999438881874,0.03627319261431694
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004241646938_27344.png,4,04::004241646938,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000022200001_02098.png,1,01::000022200001,0.13173076923076923,1900,346,0.02384891094568514,0.027607117210564112,0.02444334328174591,0.02829522266983986
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004247216949_20469.png,4,04::004247216949,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003524355417_09853.png,2,02::003524355417,0.15175438596491228,959,217,0.03440076093849081,0.039540816326530615,0.03639986366033554,0.041838619858026505
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004247216949_20904.png,4,04::004247216949,D:\datasets\Fish4Knowledge\fish_image\fish_09\fish_003431335291_17236.png,9,09::003431335291,0.09667281546765047,1209,291,0.023069605200570796,0.02654625068418172,0.023769531399011612,0.027351656928658485
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004247216949_24015.png,4,04::004247216949,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004263496961_19488.png,5,05::004263496961,0.13606618101000123,1947,473,0.033169705469845726,0.03838039597533269,0.033529702574014664,0.03879694640636444
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004247386949_11001.png,4,04::004247386949,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003516435414_10147.png,3,03::003516435414,0.12234169653524492,1857,740,0.048556430446194225,0.0553353772526733,0.048511702567338943,0.05528440698981285
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004247386949_16660.png,4,04::004247386949,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000036969596_04279.png,3,03::000036969596,0.17661691542288557,2746,904,0.05730223123732252,0.06530848143331888,0.05766154080629349,0.06571799516677856
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004247386949_19992.png,4,04::004247386949,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000085369598_06591.png,1,01::000085369598,0.12096474953617811,1919,695,0.04400126622348845,0.050151537018328765,0.044294342398643494,0.050485577434301376
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004247386949_20011.png,4,04::004247386949,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000026460001_02610.png,1,01::000026460001,0.14740655987795576,2210,839,0.05602297008547009,0.06370055424796903,0.05615997314453125,0.0638563334941864
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004247386949_20015.png,4,04::004247386949,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000107669598_06898.png,1,01::000107669598,0.13127836019402284,1262,222,0.023202341137123744,0.02690256907416384,0.02412884123623371,0.02797682397067547
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004247386949_20017.png,4,04::004247386949,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_447306725403_15359.png,3,03::447306725403,0.14308840090090091,2025,666,0.04708377518557794,0.05404966726180815,0.04722490906715393,0.054211679846048355
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004247386949_20025.png,4,04::004247386949,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003653585736_24527.png,1,01::003653585736,0.1208075545424943,1810,533,0.03523035230352303,0.04024463908184838,0.035506799817085266,0.04056043177843094
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004247386949_20141.png,4,04::004247386949,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000023160001_02188.png,1,01::000023160001,0.14596136962247586,2251,658,0.04293077575520324,0.04869024715110256,0.043637584894895554,0.04949187859892845
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004247386949_20173.png,4,04::004247386949,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004148116796_24174.png,2,02::004148116796,0.13075254082448326,1757,356,0.026456599286563614,0.030747970288478147,0.02720172144472599,0.03161395341157913
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004247386949_20532.png,4,04::004247386949,D:\datasets\Fish4Knowledge\fish_image\fish_08\fish_000026310001_02567.png,8,08::000026310001,0.12958101438622283,2762,1110,0.052063789868667915,0.057647364320955595,0.05263886973261833,0.05828411877155304
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004247386949_20888.png,4,04::004247386949,D:\datasets\Fish4Knowledge\fish_image\fish_10\fish_003953286451_11846.png,10,10::003953286451,0.09125052163026846,1402,295,0.019293655984303465,0.02143583781427118,0.02048443630337715,0.022758830338716507
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004260136960_23936.png,4,04::004260136960,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004200916866_14702.png,2,02::004200916866,0.13290802764486975,783,154,0.02619047619047619,0.029586935638808837,0.02869030088186264,0.03241094574332237
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004260136960_23956.png,4,04::004260136960,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004550567377_14460.png,1,01::004550567377,0.12487170715018817,818,195,0.029491833030852996,0.033539731682146544,0.03111991658806801,0.03539127856492996
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004260136960_23975.png,4,04::004260136960,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003775996025_15095.png,1,01::003775996025,0.15444700869873956,1003,389,0.06042249145697422,0.06894718185040766,0.06147080287337303,0.07014339417219162
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004260136960_24008.png,4,04::004260136960,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004571207405_19236.png,5,05::004571207405,0.12505489679402723,810,210,0.032618825722273995,0.036855036855036855,0.03324044123291969,0.03755738213658333
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283306992_18748.png,4,04::004283306992,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_004501787285_14413.png,2,02::004501787285,0.1276830808080808,698,117,0.021666666666666667,0.02547909407665505,0.022862503305077553,0.026885347440838814
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283306992_21184.png,4,04::004283306992,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004263466961_10257.png,5,05::004263466961,0.11363636363636363,1044,299,0.03194444444444444,0.03664664787351391,0.03235875442624092,0.03712194412946701
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283476992_09265.png,4,04::004283476992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000004760001_00523.png,1,01::000004760001,0.13186813186813187,1135,285,0.03333333333333333,0.03751974723538705,0.03488766774535179,0.03926929458975792
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283476992_11110.png,4,04::004283476992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003935296408_21751.png,1,01::003935296408,0.13656716417910447,1652,371,0.030565167243367934,0.034489169842893,0.03176364302635193,0.03584150969982147
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283476992_14121.png,4,04::004283476992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003480885354_23821.png,1,01::003480885354,0.10632885632885633,1219,211,0.018347826086956523,0.020868361190782315,0.01899380050599575,0.02160307765007019
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283476992_16318.png,4,04::004283476992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004342647065_10555.png,1,01::004342647065,0.14304761904761903,958,256,0.03855421686746988,0.04442901770218674,0.03907022252678871,0.04502364993095398
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283476992_21172.png,4,04::004283476992,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003894716309_17145.png,2,02::003894716309,0.1510454217736121,1442,494,0.05129802699896158,0.05815870025900636,0.051844239234924316,0.05877796187996864
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283546992_20159.png,4,04::004283546992,D:\datasets\Fish4Knowledge\fish_image\fish_09\fish_003431335291_16843.png,9,09::003431335291,0.09977116704805492,1020,307,0.029922027290448343,0.03410732140873236,0.03042277693748474,0.03467811271548271
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283546992_20165.png,4,04::004283546992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003943806429_20484.png,1,01::003943806429,0.14576576576576578,1866,668,0.05179900744416874,0.057930795247593446,0.052847832441329956,0.05910377576947212
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283546992_21688.png,4,04::004283546992,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003399865232_23632.png,2,02::003399865232,0.12309429700734048,2069,487,0.02886096953893564,0.032174947145877375,0.02973131835460663,0.0331452339887619
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283576992_09454.png,4,04::004283576992,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_004490627261_16610.png,3,03::004490627261,0.14399680893498204,2910,961,0.047494316496985274,0.05389490213672817,0.04778305068612099,0.05422255024313927
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283576992_10715.png,4,04::004283576992,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_003871306248_22902.png,3,03::003871306248,0.13132911392405064,2612,689,0.034193548387096775,0.03830757255643278,0.035006213933229446,0.03921801596879959
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283576992_10755.png,4,04::004283576992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000010699598_05471.png,1,01::000010699598,0.13782051282051283,2913,977,0.046737466513585915,0.05300851825728392,0.04689633846282959,0.05318870767951012
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283576992_11031.png,4,04::004283576992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003397525231_24444.png,1,01::003397525231,0.13998829039812646,2785,823,0.0416497975708502,0.047230989956958395,0.04200764372944832,0.047636788338422775
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283576992_11112.png,4,04::004283576992,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_000013250001_01194.png,2,02::000013250001,0.17440257352941177,3511,1476,0.07269145530657474,0.08154696132596685,0.07279400527477264,0.08166200667619705
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283576992_11677.png,4,04::004283576992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000163309598_07600.png,1,01::000163309598,0.11576590981771666,2214,640,0.03367003367003367,0.03871045787213452,0.0338166244328022,0.038878992199897766
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283576992_13974.png,4,04::004283576992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003426225286_27014.png,1,01::003426225286,0.11379618974555683,2292,488,0.024424424424424423,0.02785865159559285,0.02481990121304989,0.028309734538197517
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283576992_14116.png,4,04::004283576992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000000029598_05347.png,1,01::000000029598,0.13848039215686275,2834,1090,0.053077522399688354,0.060297615754826575,0.053230419754981995,0.060471311211586
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283576992_19490.png,4,04::004283576992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000094389598_06672.png,1,01::000094389598,0.14854460093896713,2513,966,0.05696426465385069,0.06467162080739104,0.057123392820358276,0.064852274954319
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283576992_20966.png,4,04::004283576992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003756095977_23628.png,1,01::003756095977,0.13790970933828076,2126,804,0.05185758513931889,0.05767989095343999,0.05221071094274521,0.058072663843631744
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283576992_21723.png,4,04::004283576992,D:\datasets\Fish4Knowledge\fish_image\fish_10\fish_004402377135_11972.png,10,10::004402377135,0.0701514411333659,1019,276,0.018980812873942644,0.021299583269023,0.01906299963593483,0.02139180898666382
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283636992_10906.png,4,04::004283636992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004085696713_27245.png,1,01::004085696713,0.15457137601177337,1199,297,0.03812580231065468,0.04377948113207547,0.04031535983085632,0.046293728053569794
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283636992_14008.png,4,04::004283636992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000149499598_07472.png,1,01::000149499598,0.1134453781512605,1190,428,0.04101974314740272,0.04604130808950086,0.0420004241168499,0.047142043709754944
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283646992_13413.png,4,04::004283646992,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003756035976_13213.png,2,02::003756035976,0.14499823259102157,1034,350,0.049060835435940565,0.055248618784530384,0.05039440467953682,0.05675038322806358
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283746992_11006.png,4,04::004283746992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000099129598_06720.png,1,01::000099129598,0.13313882063882063,1010,88,0.01166489925768823,0.013601236476043277,0.014268634840846062,0.016637183725833893
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283746992_12692.png,4,04::004283746992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_003789096066_14880.png,1,01::003789096066,0.14530075187969924,843,232,0.039931153184165236,0.04528596525473355,0.0408155657351017,0.046288978308439255
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283746992_21188.png,4,04::004283746992,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_000019520001_01767.png,2,02::000019520001,0.12943469785575049,1137,286,0.0325,0.03738562091503268,0.03296852856874466,0.03792458027601242
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283766992_09491.png,4,04::004283766992,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_004570877405_15955.png,5,05::004570877405,0.12866096866096866,1430,562,0.05046695402298851,0.05682507583417593,0.05068274587392807,0.05706805735826492
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283766992_14123.png,4,04::004283766992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004260946960_18998.png,1,01::004260946960,0.12552271088680605,1360,377,0.03470176730486009,0.03928310930499114,0.03541650250554085,0.04009220376610756
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283806992_09440.png,4,04::004283806992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000051199596_04569.png,1,01::000051199596,0.1470269097222222,1817,533,0.04326298701298701,0.050202505415842515,0.043726082891225815,0.05073988065123558
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283806992_11274.png,4,04::004283806992,D:\datasets\Fish4Knowledge\fish_image\fish_03\fish_000038749596_04328.png,3,03::000038749596,0.15248503773093938,2520,1173,0.071875,0.08148662730114622,0.07204744219779968,0.08168212324380875
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283806992_12971.png,4,04::004283806992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000160939598_07619.png,1,01::000160939598,0.1435353798126951,2350,1112,0.06788766788766788,0.07607059789300862,0.06816015392541885,0.07637593150138855
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283806992_15514.png,4,04::004283806992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_004286607003_22297.png,1,01::004286607003,0.13615023474178403,2108,617,0.039796181630546955,0.045211401773283505,0.04034186154603958,0.045831333845853806
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283806992_18285.png,4,04::004283806992,D:\datasets\Fish4Knowledge\fish_image\fish_05\fish_003698665825_12178.png,5,05::003698665825,0.14142394822006474,2257,781,0.0490269930947897,0.055520011374138055,0.04941455274820328,0.05595889687538147
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283806992_18705.png,4,04::004283806992,D:\datasets\Fish4Knowledge\fish_image\fish_02\fish_003388955223_14367.png,2,02::003388955223,0.1013953488372093,1570,541,0.03515269655620533,0.0395294461493497,0.035358067601919174,0.03976038470864296
3,D:\datasets\Fish4Knowledge\fish_image\fish_04\fish_004283806992_18862.png,4,04::004283806992,D:\datasets\Fish4Knowledge\fish_image\fish_01\fish_000050759598_05994.png,1,01::000050759598,0.14212962962962963,2407,566,0.03354074074074074,0.038540106223614326,0.03396756201982498,0.03903054818511009
